Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
24827,ROBIN AIME ROBERT,LE NORMAND,LE NORMAND R.,11-11-1996,2023,342,85,6,1.50,,,,239,59.75,3,1.26%,0.75,218,91.21%,54.50,,,,211,52.75,6,2.84%,1.50,23,5.75,1,0.25,,,,13,3.25,21,5.25,2,15.38%,0.50,12,57.14%,3.00,2,0.50,1,50.00%,0.25,9,2.25,4,44.44%,1.00,51,12.75,26,50.98%,6.50,10,38.46%,2.50,10,38.46%,2.50,17,33.33%,4.25,8,47.06%,2.00,13,25.49%,3.25,9,69.23%,2.25,7,1.75,,,1,0.25,0.244,0.061,0.455,0.114,0.336,0.084,0.033,0.008,-0.433,-0.108,0.211,0.053,0.244,0.061,0.163,0.041,2,0.50,1,50.00%,0.25,2,100.00%,0.50,,,,2,0.95%,0.50,,,,,,,,,,,,,,,,,,,,,3,5.88%,0.75,3,0.75,,,,,,,,,1,0.25,1,100.00%,0.25,,,,1,100.00%,0.25,3,14.29%,0.75,2,15.38%,0.50,,,,,,,,,,,,,1,0.25,2,100.00%,0.50,1,0.25,1,0.25,2,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49237,FERMIN,LOPEZ MARTIN,LOPEZ F.,11-05-2003,2023,33,33,1,1.00,,,,11,11.00,1,9.09%,1.00,10,90.91%,10.00,1,100.00%,1.00,14,14.00,1,7.14%,1.00,1,1.00,,,,,,5,5.00,1,1.00,1,20.00%,1.00,,,,2,2.00,,,,2,2.00,2,100.00%,2.00,9,9.00,3,33.33%,3.00,3,100.00%,3.00,3,100.00%,3.00,1,11.11%,1.00,1,100.00%,1.00,2,22.22%,2.00,1,50.00%,1.00,1,1.00,,,,,0.046,0.046,0.048,0.048,0.127,0.127,0.000,0.000,0.054,0.054,0.002,0.002,0.046,0.046,0.046,0.046,1,1.00,1,100.00%,1.00,,,,1,100.00%,1.00,1,7.14%,1.00,,,,,,,,,,,,,,,,,,,,,1,11.11%,1.00,1,1.00,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13490,MIKEL,MERINO ZAZON,MERINO M.,22-06-1996,2023,139,35,4,1.00,,,,93,23.25,5,5.38%,1.25,82,88.17%,20.50,2,40.00%,0.50,88,22.00,3,3.41%,0.75,6,1.50,,,,,,11,2.75,8,2.00,,,,3,37.50%,0.75,,,,,,,,,,,26,6.50,11,42.31%,2.75,6,54.55%,1.50,14,127.27%,3.50,10,38.46%,2.50,8,80.00%,2.00,9,34.62%,2.25,3,33.33%,0.75,7,1.75,,,,,0.118,0.030,0.049,0.012,0.631,0.158,0.000,0.000,0.167,0.042,-0.069,-0.017,0.118,0.030,0.042,0.011,2,0.50,1,50.00%,0.25,2,100.00%,0.50,,,,5,5.68%,1.25,,,,,,,2,0.50,1,0.25,,,,,,,,,2,0.50,,,,,,,,,,,,,,1,0.25,,,,1,100.00%,0.25,1,100.00%,0.25,2,25.00%,0.50,,,,,,,,,,,,,,,,,,2,40.00%,0.50,,,,,1,50.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,ALVARO BORJA,MORATA MARTIN,MORATA A.,23-10-1992,2023,241,60,3,0.75,1,33.33%,0.25,58,14.50,2,3.45%,0.50,44,75.86%,11.00,1,50.00%,0.25,75,18.75,7,9.33%,1.75,3,0.75,3,0.75,1,33.33%,0.25,23,5.75,,,5,21.74%,1.25,,,,1,0.25,,,,5,1.25,5,100.00%,1.25,40,10.00,13,32.50%,3.25,11,84.62%,2.75,23,176.92%,5.75,11,27.50%,2.75,5,45.45%,1.25,14,35.00%,3.50,6,42.86%,1.50,7,1.75,,,1,0.25,0.875,0.219,1.178,0.295,1.152,0.288,0.159,0.040,0.642,0.161,0.303,0.076,0.875,0.219,0.674,0.169,8,2.00,5,62.50%,1.25,4,50.00%,1.00,4,50.00%,1.00,14,18.67%,3.50,,,,,,,,,2,0.50,,,,,,,,,2,0.50,2,5.00%,0.50,2,0.50,2,0.50,3,60.00%,0.75,2,100.00%,0.50,1,0.25,,,,1,100.00%,0.25,2,40.00%,0.50,,,,,,,,,,1,12.50%,0.25,1,100.00%,0.25,1,100.00%,0.25,1,0.25,3,21.43%,0.75,,,,,1,12.50%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,1,12.50%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7709,JESUS,NAVAS,JESUS NAVAS,21-11-1985,2023,108,54,1,0.50,1,100.00%,0.50,53,26.50,6,11.32%,3.00,42,79.25%,21.00,2,33.33%,1.00,43,21.50,,,,1,0.50,1,0.50,1,100.00%,0.50,8,4.00,3,1.50,2,25.00%,1.00,2,66.67%,1.00,1,0.50,1,100.00%,0.50,1,0.50,,,,16,8.00,5,31.25%,2.50,3,60.00%,1.50,6,120.00%,3.00,2,12.50%,1.00,,,,11,68.75%,5.50,3,27.27%,1.50,1,0.50,,,,,0.000,0.000,0.000,0.000,1.088,0.544,0.019,0.010,1.088,0.544,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,6,3.00,,,,,,,,,7,3.50,,,,,,,,,,,1,16.67%,0.50,,,,,,,,,,,,1,33.33%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23839,DANIEL,OLMO CARVAJAL,OLMO D.,07-05-1998,2023,162,54,7,2.33,4,57.14%,1.33,70,23.33,12,17.14%,4.00,59,84.29%,19.67,6,50.00%,2.00,79,26.33,7,8.86%,2.33,,,6,2.00,3,50.00%,1.00,18,6.00,8,2.67,4,22.22%,1.33,3,37.50%,1.00,8,2.67,5,62.50%,1.67,1,0.33,1,100.00%,0.33,24,8.00,13,54.17%,4.33,7,53.85%,2.33,9,69.23%,3.00,4,16.67%,1.33,3,75.00%,1.00,9,37.50%,3.00,3,33.33%,1.00,,,,,,,0.811,0.270,1.649,0.550,2.559,0.853,0.262,0.087,1.134,0.378,0.839,0.280,0.811,0.270,0.135,0.045,9,3.00,7,77.78%,2.33,3,33.33%,1.00,6,66.67%,2.00,21,26.58%,7.00,1,16.67%,0.33,1,33.33%,0.33,,,2,0.67,,,,,,,,,2,0.67,2,8.33%,0.67,2,0.67,,,4,57.14%,1.33,,,,2,0.67,1,50.00%,0.33,1,50.00%,0.33,3,42.86%,1.00,2,25.00%,0.67,2,11.11%,0.67,,,,1,11.11%,0.33,1,100.00%,0.33,1,100.00%,0.33,,,3,14.29%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13414,MIKEL,OYARZABAL UGARTE,OYARZABAL M.,21-04-1997,2023,137,34,3,0.75,,,,36,9.00,2,5.56%,0.50,33,91.67%,8.25,1,50.00%,0.25,39,9.75,1,2.56%,0.25,1,0.25,3,0.75,,,,6,1.50,4,1.00,1,16.67%,0.25,,,,1,0.25,,,,,,,,,11,2.75,3,27.27%,0.75,2,66.67%,0.50,6,200.00%,1.50,2,18.18%,0.50,1,50.00%,0.25,4,36.36%,1.00,,,,2,0.50,,,,,0.000,0.000,0.000,0.000,0.309,0.077,0.148,0.037,0.176,0.044,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,3,7.69%,0.75,1,33.33%,0.25,,,,,,2,0.50,,,,,,,,,3,0.75,2,18.18%,0.50,2,0.50,1,0.25,,,,1,50.00%,0.25,2,0.50,,,,2,100.00%,0.50,,,,,,,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24795,AYOZE,PEREZ GUTIERREZ,PEREZ A.,29-07-1993,2023,19,19,,,,,,3,3.00,,,,3,100.00%,3.00,,,,6,6.00,1,16.67%,1.00,,,,,,,,,,,,,,,,,,3,3.00,2,66.67%,2.00,,,,,,3,3.00,2,66.67%,2.00,1,50.00%,1.00,,,,,,,,,,,,,,,,,,,,,,0.354,0.354,0.991,0.991,0.000,0.000,0.000,0.000,0.216,0.216,0.637,0.637,0.354,0.354,0.354,0.354,3,3.00,2,66.67%,2.00,3,100.00%,3.00,,,,3,50.00%,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.00%,2.00,,,,,,,,,,,,,,,,,,,,,1,33.33%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33626,DAVID,RAYA MARTIN,RAYA D.,15-09-1995,2023,96,96,,,,,,37,37.00,,,,36,97.30%,36.00,,,,25,25.00,,,,,,,,,,,1,1.00,5,5.00,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,200.00%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.00,1,1.00,4,4.00,4,100.00%,4.00,2,2.00,22,22.00,2,100.00%,2.00,21,95.45%,21.00,13,13.00,7,53.85%,7.00,2,15.38%,2.00,4,100.00%,4.00,,,,,,4,30.77%,4.00,1.998,1.998,1.998,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16756,FABIAN,RUIZ,FABIAN RUIZ,03-04-1996,2023,277,92,18,6.00,1,5.56%,0.33,231,77.00,15,6.49%,5.00,209,90.48%,69.67,6,40.00%,2.00,226,75.33,5,2.21%,1.67,3,1.00,6,2.00,,,,14,4.67,14,4.67,2,14.29%,0.67,11,78.57%,3.67,9,3.00,6,66.67%,2.00,2,0.67,1,50.00%,0.33,26,8.67,15,57.69%,5.00,11,73.33%,3.67,9,60.00%,3.00,1,3.85%,0.33,,,,11,42.31%,3.67,6,54.55%,2.00,2,0.67,,,1,0.33,1.095,0.365,2.040,0.680,1.583,0.528,0.295,0.098,0.165,0.055,0.945,0.315,1.095,0.365,0.242,0.081,10,3.33,7,70.00%,2.33,4,40.00%,1.33,6,60.00%,2.00,15,6.64%,5.00,2,33.33%,0.67,,,,,,2,0.67,,,,,,,,,7,2.33,2,7.69%,0.67,2,0.67,,,3,42.86%,1.00,,,,2,0.67,,,,2,100.00%,0.67,4,57.14%,1.33,10,71.43%,3.33,2,14.29%,0.67,,,,2,20.00%,0.67,2,100.00%,0.67,1,50.00%,0.33,,,3,20.00%,1.00,,,,,1,10.00%,0.33,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.00%,0.33,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,0.33
38941,JOSE' LUIS,SANMARTIN MATO,JOSELU,27-03-1990,2023,72,72,,,,,,16,16.00,,,,14,87.50%,14.00,,,,20,20.00,2,10.00%,2.00,1,1.00,,,,,,5,5.00,3,3.00,3,60.00%,3.00,2,66.67%,2.00,,,,,,,,,,,10,10.00,3,30.00%,3.00,2,66.67%,2.00,6,200.00%,6.00,6,60.00%,6.00,3,50.00%,3.00,3,30.00%,3.00,,,,1,1.00,,,,,0.346,0.346,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.014,-0.346,-0.346,0.346,0.346,0.346,0.346,3,3.00,,,,3,100.00%,3.00,,,,6,30.00%,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66.67%,2.00,2,40.00%,2.00,1,100.00%,1.00,,,,,,,,,,,,2,33.33%,2.00,,,,,1,33.33%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14553,UNAI,SIMON MENDIBIL,SIMON U.,11-06-1997,2023,292,97,3,1.00,,,,98,32.67,1,1.02%,0.33,83,84.69%,27.67,,,,71,23.67,,,,,,,,,,,10,3.33,7,2.33,3,30.00%,1.00,,,,,,,,,,,,,,1,0.33,1,100.00%,0.33,,,,,,,1,100.00%,0.33,1,100.00%,0.33,,,,,,,,,3,1.00,1,0.33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20.00%,0.67,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,4,1.33,7,2.33,4,1.33,4,100.00%,1.33,17,5.67,58,19.33,7,41.18%,2.33,56,96.55%,18.67,23,7.67,10,43.48%,3.33,2,8.70%,0.67,4,100.00%,1.33,,,,1,0.33,11,47.83%,3.67,3.748,1.249,2.748,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,1,100.00%,0.33,,,,,,,,,,
17790,FERRAN,TORRES GARCIA,FERRAN TORRES,29-02-2000,2023,107,36,2,0.67,2,100.00%,0.67,29,9.67,8,27.59%,2.67,20,68.97%,6.67,2,25.00%,0.67,30,10.00,5,16.67%,1.67,,,1,0.33,1,100.00%,0.33,10,3.33,4,1.33,,,,2,50.00%,0.67,3,1.00,1,33.33%,0.33,,,,,,14,4.67,5,35.71%,1.67,4,80.00%,1.33,8,160.00%,2.67,4,28.57%,1.33,1,25.00%,0.33,5,35.71%,1.67,2,40.00%,0.67,2,0.67,,,,,0.312,0.104,0.976,0.325,1.527,0.509,0.038,0.013,1.290,0.430,0.664,0.221,0.312,0.104,0.312,0.104,3,1.00,2,66.67%,0.67,3,100.00%,1.00,,,,6,20.00%,2.00,,,,,,,,,3,1.00,1,0.33,,,,,,,5,1.67,1,7.14%,0.33,1,0.33,,,,,,1,33.33%,0.33,1,0.33,,,,1,100.00%,0.33,2,100.00%,0.67,,,,,,,,,,1,33.33%,0.33,1,100.00%,0.33,1,100.00%,0.33,,,4,66.67%,1.33,,,,,1,33.33%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68527,DANIEL,VIVIAN MORENO,VIVIAN D.,05-07-1999,2023,96,96,8,8.00,,,,91,91.00,1,1.10%,1.00,85,93.41%,85.00,,,,70,70.00,1,1.43%,1.00,5,5.00,,,,,,3,3.00,13,13.00,1,33.33%,1.00,3,23.08%,3.00,1,1.00,,,,2,2.00,1,50.00%,1.00,16,16.00,9,56.25%,9.00,3,33.33%,3.00,5,55.56%,5.00,5,31.25%,5.00,4,80.00%,4.00,6,37.50%,6.00,3,50.00%,3.00,1,1.00,,,,,0.000,0.000,0.000,0.000,0.372,0.372,0.000,0.000,0.165,0.165,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,1,6.25%,1.00,1,1.00,,,,,,,,,,,,,,,,,,,,1,7.69%,1.00,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35462,NICHOLAS,WILLIAMS ARTHUER,WILLIAMS N.,12-07-2002,2023,245,82,7,2.33,5,71.43%,1.67,106,35.33,25,23.58%,8.33,92,86.79%,30.67,13,52.00%,4.33,117,39.00,10,8.55%,3.33,4,1.33,7,2.33,5,71.43%,1.67,23,7.67,5,1.67,2,8.70%,0.67,2,40.00%,0.67,22,7.33,9,40.91%,3.00,3,1.00,3,100.00%,1.00,53,17.67,16,30.19%,5.33,14,87.50%,4.67,31,193.75%,10.33,5,9.43%,1.67,2,40.00%,0.67,18,33.96%,6.00,4,22.22%,1.33,4,1.33,,,1,0.33,0.704,0.235,0.397,0.132,4.468,1.489,0.316,0.105,4.298,1.433,-0.307,-0.102,0.704,0.235,0.041,0.014,7,2.33,4,57.14%,1.33,6,85.71%,2.00,1,14.29%,0.33,17,14.53%,5.67,1,14.29%,0.33,,,,,,9,3.00,,,,,,,,,12,4.00,1,1.89%,0.33,1,0.33,1,0.33,,,,4,44.44%,1.33,3,1.00,2,66.67%,0.67,1,33.33%,0.33,4,100.00%,1.33,1,20.00%,0.33,,,,3,75.00%,1.00,1,14.29%,0.33,1,100.00%,0.33,1,100.00%,0.33,,,5,29.41%,1.67,,,,,1,14.29%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31404,LAMINE,YAMAL NASRAOUI EBANA,LAMINE YAMAL,13-07-2007,2023,281,70,13,3.25,7,53.85%,1.75,125,31.25,26,20.80%,6.50,104,83.20%,26.00,15,57.69%,3.75,129,32.25,8,6.20%,2.00,1,0.25,10,2.50,6,60.00%,1.50,19,4.75,6,1.50,2,10.53%,0.50,5,83.33%,1.25,19,4.75,11,57.89%,2.75,8,2.00,7,87.50%,1.75,48,12.00,22,45.83%,5.50,18,81.82%,4.50,20,90.91%,5.00,1,2.08%,0.25,1,100.00%,0.25,13,27.08%,3.25,6,46.15%,1.50,4,1.00,,,1,0.25,1.382,0.346,1.756,0.439,4.341,1.085,0.625,0.156,4.340,1.085,0.372,0.093,1.382,0.346,0.364,0.091,11,2.75,6,54.55%,1.50,5,45.45%,1.25,6,54.55%,1.50,14,10.85%,3.50,2,20.00%,0.50,2,33.33%,0.50,,,8,2.00,,,,,,,,,11,2.75,3,6.25%,0.75,3,0.75,2,0.50,4,66.67%,1.00,4,50.00%,1.00,6,1.50,2,33.33%,0.50,4,66.67%,1.00,2,33.33%,0.50,2,33.33%,0.50,,,,1,100.00%,0.25,,,,,,,,,,,,3,21.43%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.00%,0.50,,,,,,1,9.09%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24828,MARTIN,ZUBIMENDI IBANEZ,ZUBIMENDI M.,02-02-1999,2023,105,53,5,2.50,,,,88,44.00,1,1.14%,0.50,83,94.32%,41.50,,,,76,38.00,,,,3,1.50,,,,,,1,0.50,5,2.50,,,,1,20.00%,0.50,,,,,,5,2.50,1,20.00%,0.50,17,8.50,7,41.18%,3.50,3,42.86%,1.50,5,71.43%,2.50,4,23.53%,2.00,2,50.00%,1.00,4,23.53%,2.00,1,25.00%,0.50,4,2.00,,,,,0.000,0.000,0.000,0.000,0.182,0.091,0.000,0.000,0.182,0.091,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,4,5.26%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
